id,date,time,sht_t,sht_h,pm1,pm25,pm10,pm_ab_03,pm_ab_05,pm_ab_10,pm_ab_25,pm_ab_50,pm_ab_100,2_pm1,2_pm25,2_pm10,2_pm_ab_03,2_pm_ab_05,2_pm_ab_10,2_pm_ab_25,2_pm_ab_50,2_pm_ab_100,co2,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ERR
06E13A020035,2025-08-05,00:12:00,32.6,66.2,32,49,60,0,0,0,0,0,0,35,50,63,7065,2222,333,39,4,0,0,-2,-24,54,70,88,72,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:12:15,32.6,66.2,31,49,61,0,0,0,0,0,0,34,50,63,6591,2083,319,24,8,2,0,-2,-24,54,69,74,69,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:12:30,32.6,66.2,32,50,62,0,0,0,0,0,0,34,48,62,6840,2140,305,28,10,6,0,-3,-24,55,79,70,82,-2,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:12:45,32.6,66.2,32,49,60,0,0,0,0,0,0,33,48,61,6519,2037,319,24,6,2,0,-2,-24,55,73,64,75,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:13:01,32.6,66.2,33,50,61,0,0,0,0,0,0,34,47,58,6324,1979,283,16,4,2,0,-3,-24,54,75,59,69,-2,-25,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:13:15,32.6,66.2,33,49,62,0,0,0,0,0,0,34,50,62,6588,2080,378,26,6,2,0,-2,-25,55,83,71,69,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:13:30,32.6,66.2,32,48,61,0,0,0,0,0,0,34,49,61,6387,2013,296,26,4,0,0,-3,-24,54,63,75,76,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:13:45,32.6,66.2,33,50,62,0,0,0,0,0,0,34,49,60,6639,2078,300,17,4,2,0,-2,-25,54,76,62,94,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:14:00,32.6,66.2,33,49,61,0,0,0,0,0,0,36,51,63,6801,2161,357,28,4,2,0,-2,-25,54,69,58,78,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:14:15,32.6,66.2,32,49,61,0,0,0,0,0,0,33,48,61,6720,2134,300,21,6,4,0,-3,-25,54,77,76,82,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:14:30,32.6,66.2,33,49,60,0,0,0,0,0,0,34,49,61,6468,2052,326,19,2,2,0,-2,-25,54,79,59,90,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:14:45,32.6,66.2,31,48,58,0,0,0,0,0,0,34,50,63,7188,2243,317,30,8,8,0,-3,-24,54,83,62,72,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:15:00,32.6,66.2,32,50,61,0,0,0,0,0,0,35,50,61,6768,2129,285,18,4,2,0,-2,-24,54,60,68,70,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:15:15,32.6,66.2,32,48,60,0,0,0,0,0,0,34,49,62,6726,2112,299,32,8,6,0,-2,-24,54,71,66,64,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:15:30,32.6,66.2,33,49,60,0,0,0,0,0,0,35,50,63,7476,2337,323,37,4,2,0,-3,-24,54,66,80,68,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:15:45,32.6,66.1,33,49,60,0,0,0,0,0,0,35,49,62,6504,2057,297,10,2,0,0,-3,-24,54,72,59,80,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:16:00,32.6,66.2,33,49,61,0,0,0,0,0,0,32,46,56,6324,2000,307,8,0,0,0,-3,-25,54,75,59,94,-4,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:16:15,32.6,66.2,33,50,62,0,0,0,0,0,0,33,47,57,7011,2213,308,22,6,2,0,-4,-24,54,71,62,79,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:16:30,32.6,66.2,33,50,62,0,0,0,0,0,0,33,47,59,6840,2095,271,25,8,6,0,-3,-24,55,62,67,73,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:16:45,32.6,66.3,33,50,62,0,0,0,0,0,0,34,49,63,6801,2139,337,34,6,4,0,-3,-25,54,81,73,66,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:17:00,32.6,66.2,32,49,61,0,0,0,0,0,0,33,47,58,6396,1999,279,12,0,0,0,-2,-24,54,86,78,84,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:17:15,32.5,66.2,33,49,61,0,0,0,0,0,0,33,47,59,6942,2192,283,29,8,2,0,-2,-24,54,72,64,65,-2,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:17:30,32.6,66.3,32,49,60,0,0,0,0,0,0,35,48,61,6723,2116,281,10,6,4,0,-2,-24,55,84,75,87,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:17:45,32.6,66.3,32,49,60,0,0,0,0,0,0,34,48,60,6708,2127,336,14,2,2,0,-2,-25,54,69,70,86,-3,-23,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:18:00,32.6,66.3,32,49,60,0,0,0,0,0,0,33,47,59,6795,2127,313,10,0,0,0,-3,-23,54,79,61,87,-2,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:18:15,32.6,66.3,32,49,61,0,0,0,0,0,0,33,47,58,6879,2197,323,22,4,0,0,-2,-24,55,76,75,68,-2,-25,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:18:30,32.6,66.3,33,51,63,0,0,0,0,0,0,33,48,61,6819,2149,320,26,6,2,0,-2,-25,55,60,56,75,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:18:45,32.6,66.3,34,51,64,0,0,0,0,0,0,33,48,61,6840,2137,360,39,4,2,0,-2,-25,54,63,69,69,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:19:00,32.6,66.2,33,50,62,0,0,0,0,0,0,32,48,60,6453,2002,293,25,8,2,0,-3,-24,55,84,55,75,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:19:15,32.6,66.2,34,52,64,0,0,0,0,0,0,34,49,61,7131,2242,311,20,2,2,0,-3,-25,54,72,58,76,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:19:30,32.6,66.2,32,50,61,0,0,0,0,0,0,36,50,62,6522,2061,302,23,6,4,0,-3,-25,54,76,69,75,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:19:45,32.6,66.3,32,49,60,0,0,0,0,0,0,-1,-1,-1,6522,2061,302,23,6,4,0,-3,-24,55,84,66,81,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:20:00,32.6,66.2,32,50,61,0,0,0,0,0,0,34,50,62,7032,2215,335,35,4,2,0,-3,-24,54,71,79,90,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:20:15,32.6,66.2,32,49,61,0,0,0,0,0,0,35,50,62,6756,2106,306,27,4,4,0,-2,-25,54,79,67,68,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:20:30,32.6,66.2,32,49,62,0,0,0,0,0,0,34,49,61,7062,2224,337,8,2,0,0,-3,-24,54,75,70,82,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:20:45,32.6,66.2,32,49,63,0,0,0,0,0,0,35,49,60,6684,2094,275,8,2,0,0,-2,-24,54,62,50,72,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:21:01,32.6,66.3,33,50,62,0,0,0,0,0,0,34,49,61,6966,2172,336,26,8,2,0,-2,-24,54,77,74,68,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:21:15,32.6,66.3,33,50,62,0,0,0,0,0,0,34,49,61,7173,2276,310,18,4,0,0,-3,-24,54,63,81,87,-2,-25,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:21:30,32.6,66.3,32,49,61,0,0,0,0,0,0,35,49,62,6963,2194,358,30,10,6,0,-2,-25,55,78,75,74,-2,-24,53,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:21:45,32.6,66.2,34,50,63,0,0,0,0,0,0,35,50,62,6891,2192,304,10,2,2,0,-2,-24,53,72,67,84,-2,-25,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:22:00,32.6,66.3,33,50,63,0,0,0,0,0,0,34,48,60,7074,2200,330,18,2,2,0,-2,-25,55,72,73,79,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:22:15,32.6,66.3,33,51,64,0,0,0,0,0,0,35,50,61,6876,2165,317,23,4,2,0,-2,-24,54,76,68,65,-2,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:22:30,32.6,66.3,33,51,64,0,0,0,0,0,0,35,50,62,7014,2163,309,31,10,2,0,-2,-24,55,62,68,69,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:22:45,32.6,66.3,33,50,62,0,0,0,0,0,0,35,50,61,7041,2195,307,30,2,0,0,-2,-24,54,65,66,85,-3,-24,53,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:23:00,32.6,66.3,33,49,61,0,0,0,0,0,0,34,48,60,6927,2188,359,16,6,4,0,-3,-24,53,70,60,81,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:23:15,32.5,66.4,34,51,62,0,0,0,0,0,0,35,50,61,6987,2185,287,9,2,2,0,-3,-24,54,68,62,67,-3,-24,53,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:23:30,32.6,66.3,34,50,62,0,0,0,0,0,0,34,50,61,7017,2191,342,30,2,0,0,-3,-24,53,80,72,71,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:23:45,32.5,66.4,33,50,62,0,0,0,0,0,0,34,50,62,6753,2131,327,23,8,2,0,-3,-24,54,60,53,66,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:24:00,32.5,66.4,34,51,63,0,0,0,0,0,0,35,48,61,7146,2197,271,14,6,4,0,-3,-25,54,77,71,83,-2,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:24:15,32.5,66.4,34,51,64,0,0,0,0,0,0,35,50,63,7644,2418,347,25,8,4,0,-2,-24,55,74,65,99,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:24:30,32.6,66.4,35,52,65,0,0,0,0,0,0,38,52,65,7794,2474,319,19,4,4,0,-2,-25,54,69,50,50,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:24:45,32.6,66.5,34,51,63,0,0,0,0,0,0,40,53,65,8214,2570,365,18,4,2,0,-3,-25,54,70,69,70,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:25:00,32.6,66.4,35,52,65,0,0,0,0,0,0,38,51,63,7359,2307,322,20,4,0,0,-3,-24,54,76,75,70,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:25:15,32.6,66.4,36,54,66,0,0,0,0,0,0,38,51,65,8034,2530,385,21,6,0,0,-3,-25,54,75,53,66,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:25:30,32.6,66.4,37,55,67,0,0,0,0,0,0,-1,-1,-1,8034,2530,385,21,6,0,0,-2,-24,54,72,64,74,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:25:45,32.6,66.5,37,56,68,0,0,0,0,0,0,39,53,66,7710,2424,350,12,2,0,0,-2,-24,54,83,73,62,-3,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:26:01,32.5,66.4,36,54,68,0,0,0,0,0,0,39,56,69,8055,2528,403,46,4,4,0,-3,-25,54,69,60,88,-2,-25,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:26:15,32.5,66.5,35,55,69,0,0,0,0,0,0,40,57,70,8337,2620,442,28,12,4,0,-2,-25,54,67,51,65,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:26:30,32.5,66.5,37,57,70,0,0,0,0,0,0,41,56,68,7905,2499,378,23,0,0,0,-3,-24,55,79,50,61,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:26:45,32.5,66.5,36,56,68,0,0,0,0,0,0,40,55,68,8334,2640,408,35,4,2,0,-2,-24,54,73,62,74,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:27:00,32.5,66.5,37,55,68,0,0,0,0,0,0,40,57,69,7986,2489,467,40,4,2,0,-3,-24,54,69,68,62,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:27:15,32.5,66.5,36,54,66,0,0,0,0,0,0,39,53,66,7956,2499,365,21,0,0,0,-2,-24,54,81,54,81,-3,-24,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:27:30,32.5,66.4,37,58,70,0,0,0,0,0,0,-1,-1,-1,7956,2499,365,21,0,0,0,-3,-24,55,71,63,82,-2,-25,55,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:27:45,32.5,66.5,37,58,69,0,0,0,0,0,0,41,56,67,7932,2517,367,21,2,0,0,-2,-25,55,83,51,61,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:28:00,32.5,66.4,37,57,70,0,0,0,0,0,0,41,56,68,8493,2666,391,30,6,2,0,-3,-24,54,60,65,71,-3,-23,53,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:28:15,32.5,66.5,38,57,70,0,0,0,0,0,0,40,55,68,8040,2552,406,23,2,2,0,-3,-23,53,72,63,69,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:28:30,32.5,66.5,38,59,69,0,0,0,0,0,0,41,55,67,8352,2616,367,20,2,2,0,-3,-24,54,59,50,73,-2,-24,53,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:28:45,32.5,66.4,38,59,69,0,0,0,0,0,0,39,52,66,8088,2518,423,22,8,4,0,-2,-24,53,86,60,57,-2,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:29:00,32.6,66.4,36,55,68,0,0,0,0,0,0,40,56,69,8142,2561,399,38,6,0,0,-2,-24,54,84,63,78,-2,-23,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:29:15,32.5,66.4,36,55,67,0,0,0,0,0,0,40,57,69,7797,2446,387,31,2,0,0,-2,-23,54,69,61,64,-3,-24,54,25.039288,121.612939,0,0,0,0,0x00000000
06E13A020035,2025-08-05,00:29:30,32.5,66.4,37,55,68,0,0,0,0,0,0,40,53,65,7995,2518,346,8,2,0,0,-3,-24,54,77,59,65,-2,-23,55,25.039288,121.612939,0,0,0,0,0x00000000
